S.N.,Open,High,Low,Close,Change,Per Change (%),Turnover,Date
3705,861.37,861.37,861.37,861.37,0.00,0.00,0.00,2007-10-17
3706,863.14,863.14,863.14,863.14,0.00,0.00,0.00,2007-10-16
3707,869.26,869.26,869.26,869.26,0.00,0.00,0.00,2007-10-15
3708,883.42,883.42,883.42,883.42,0.00,0.00,0.00,2007-10-14
3709,866.13,866.13,866.13,866.13,0.00,0.00,0.00,2007-10-11
3710,837.72,837.72,837.72,837.72,0.00,0.00,0.00,2007-10-10
3711,848.12,848.12,848.12,848.12,0.00,0.00,0.00,2007-10-09
3712,873.92,873.92,873.92,873.92,0.00,0.00,0.00,2007-10-08
3713,899.38,899.38,899.38,899.38,0.00,0.00,0.00,2007-10-07
3714,899.42,899.42,899.42,899.42,0.00,0.00,0.00,2007-10-04
3715,890.56,890.56,890.56,890.56,0.00,0.00,0.00,2007-10-03
3716,886.12,886.12,886.12,886.12,0.00,0.00,0.00,2007-10-02
3717,887.45,887.45,887.45,887.45,0.00,0.00,0.00,2007-10-01
3718,885.50,885.50,885.50,885.50,0.00,0.00,0.00,2007-09-30
3719,878.35,878.35,878.35,878.35,0.00,0.00,0.00,2007-09-27
3720,855.13,855.13,855.13,855.13,0.00,0.00,0.00,2007-09-26
3721,848.20,848.20,848.20,848.20,0.00,0.00,0.00,2007-09-24
3722,847.86,847.86,847.86,847.86,0.00,0.00,0.00,2007-09-23
3723,879.96,879.96,879.96,879.96,0.00,0.00,0.00,2007-09-20
3724,837.92,837.92,837.92,837.92,0.00,0.00,0.00,2007-09-19
3725,827.74,827.74,827.74,827.74,0.00,0.00,0.00,2007-09-18
3726,817.08,817.08,817.08,817.08,0.00,0.00,0.00,2007-09-17
3727,818.16,818.16,818.16,818.16,0.00,0.00,0.00,2007-09-16
3728,813.77,813.77,813.77,813.77,0.00,0.00,0.00,2007-09-13
3729,821.44,821.44,821.44,821.44,0.00,0.00,0.00,2007-09-12
3730,833.56,833.56,833.56,833.56,0.00,0.00,0.00,2007-09-11
3731,828.78,828.78,828.78,828.78,0.00,0.00,0.00,2007-09-10
3732,811.98,811.98,811.98,811.98,0.00,0.00,0.00,2007-09-09
3733,796.34,796.34,796.34,796.34,0.00,0.00,0.00,2007-09-08
3734,785.43,785.43,785.43,785.43,0.00,0.00,0.00,2007-09-05
3735,769.07,769.07,769.07,769.07,0.00,0.00,0.00,2007-09-03
3736,756.05,756.05,756.05,756.05,0.00,0.00,0.00,2007-09-02
3737,739.53,739.53,739.53,739.53,0.00,0.00,0.00,2007-08-30
3738,723.04,723.04,723.04,723.04,0.00,0.00,0.00,2007-08-27
3739,723.71,723.71,723.71,723.71,0.00,0.00,0.00,2007-08-26
3740,725.86,725.86,725.86,725.86,0.00,0.00,0.00,2007-08-24
3741,725.51,725.51,725.51,725.51,0.00,0.00,0.00,2007-08-23
3742,722.54,722.54,722.54,722.54,0.00,0.00,0.00,2007-08-22
3743,721.75,721.75,721.75,721.75,0.00,0.00,0.00,2007-08-21
3744,714.06,714.06,714.06,714.06,0.00,0.00,0.00,2007-08-20
3745,710.64,710.64,710.64,710.64,0.00,0.00,0.00,2007-08-19
3746,705.96,705.96,705.96,705.96,0.00,0.00,0.00,2007-08-16
3747,705.05,705.05,705.05,705.05,0.00,0.00,0.00,2007-08-15
3748,712.67,712.67,712.67,712.67,0.00,0.00,0.00,2007-08-14
3749,718.09,718.09,718.09,718.09,0.00,0.00,0.00,2007-08-13
3750,723.32,723.32,723.32,723.32,0.00,0.00,0.00,2007-08-09
3751,725.31,725.31,725.31,725.31,0.00,0.00,0.00,2007-08-08
3752,719.69,719.69,719.69,719.69,0.00,0.00,0.00,2007-08-07
3753,706.11,706.11,706.11,706.11,0.00,0.00,0.00,2007-08-06
3754,702.73,702.73,702.73,702.73,0.00,0.00,0.00,2007-08-05
3755,693.23,693.23,693.23,693.23,0.00,0.00,0.00,2007-08-02
3756,683.36,683.36,683.36,683.36,0.00,0.00,0.00,2007-08-01
3757,678.97,678.97,678.97,678.97,0.00,0.00,0.00,2007-07-31
3758,680.55,680.55,680.55,680.55,0.00,0.00,0.00,2007-07-30
3759,685.36,685.36,685.36,685.36,0.00,0.00,0.00,2007-07-29
3760,687.83,687.83,687.83,687.83,0.00,0.00,0.00,2007-07-26
3761,689.80,689.80,689.80,689.80,0.00,0.00,0.00,2007-07-25
3762,695.38,695.38,695.38,695.38,0.00,0.00,0.00,2007-07-24
3763,695.68,695.68,695.68,695.68,0.00,0.00,0.00,2007-07-23
3764,687.65,687.65,687.65,687.65,0.00,0.00,0.00,2007-07-22
3765,679.99,679.99,679.99,679.99,0.00,0.00,0.00,2007-07-19
3766,677.98,677.98,677.98,677.98,0.00,0.00,0.00,2007-07-18
3767,696.58,696.58,696.58,696.58,0.00,0.00,0.00,2007-07-17
3768,683.95,683.95,683.95,683.95,0.00,0.00,0.00,2007-07-16
3769,657.47,657.47,657.47,657.47,0.00,0.00,0.00,2007-07-15
3770,643.15,643.15,643.15,643.15,0.00,0.00,0.00,2007-07-12
3771,633.02,633.02,633.02,633.02,0.00,0.00,0.00,2007-07-11
3772,620.61,620.61,620.61,620.61,0.00,0.00,0.00,2007-07-10
3773,615.43,615.43,615.43,615.43,0.00,0.00,0.00,2007-07-09
3774,613.47,613.47,613.47,613.47,0.00,0.00,0.00,2007-07-05
3775,611.08,611.08,611.08,611.08,0.00,0.00,0.00,2007-07-04
3776,602.87,602.87,602.87,602.87,0.00,0.00,0.00,2007-07-03
3777,598.52,598.52,598.52,598.52,0.00,0.00,0.00,2007-07-02
3778,593.65,593.65,593.65,593.65,0.00,0.00,0.00,2007-07-01
3779,591.65,591.65,591.65,591.65,0.00,0.00,0.00,2007-06-27
3780,590.29,590.29,590.29,590.29,0.00,0.00,0.00,2007-06-26
3781,588.21,588.21,588.21,588.21,0.00,0.00,0.00,2007-06-25
3782,584.01,584.01,584.01,584.01,0.00,0.00,0.00,2007-06-24
3783,583.44,583.44,583.44,583.44,0.00,0.00,0.00,2007-06-21
3784,578.81,578.81,578.81,578.81,0.00,0.00,0.00,2007-06-20
3785,567.28,567.28,567.28,567.28,0.00,0.00,0.00,2007-06-19
3786,563.49,563.49,563.49,563.49,0.00,0.00,0.00,2007-06-18
3787,569.45,569.45,569.45,569.45,0.00,0.00,0.00,2007-06-17
3788,575.04,575.04,575.04,575.04,0.00,0.00,0.00,2007-06-14
3789,583.55,583.55,583.55,583.55,0.00,0.00,0.00,2007-06-13
3790,572.72,572.72,572.72,572.72,0.00,0.00,0.00,2007-06-12
3791,564.51,564.51,564.51,564.51,0.00,0.00,0.00,2007-06-11
3792,559.15,559.15,559.15,559.15,0.00,0.00,0.00,2007-06-10
3793,552.06,552.06,552.06,552.06,0.00,0.00,0.00,2007-06-07
3794,549.96,549.96,549.96,549.96,0.00,0.00,0.00,2007-06-06
3795,544.14,544.14,544.14,544.14,0.00,0.00,0.00,2007-06-05
3796,542.14,542.14,542.14,542.14,0.00,0.00,0.00,2007-06-04
3797,537.74,537.74,537.74,537.74,0.00,0.00,0.00,2007-06-03
3798,541.38,541.38,541.38,541.38,0.00,0.00,0.00,2007-05-31
3799,540.67,540.67,540.67,540.67,0.00,0.00,0.00,2007-05-30
3800,531.96,531.96,531.96,531.96,0.00,0.00,0.00,2007-05-29
3801,525.94,525.94,525.94,525.94,0.00,0.00,0.00,2007-05-28
3802,524.92,524.92,524.92,524.92,0.00,0.00,0.00,2007-05-27
3803,525.05,525.05,525.05,525.05,0.00,0.00,0.00,2007-05-24
3804,523.46,523.46,523.46,523.46,0.00,0.00,0.00,2007-05-23
3805,522.23,522.23,522.23,522.23,0.00,0.00,0.00,2007-05-22
3806,525.15,525.15,525.15,525.15,0.00,0.00,0.00,2007-05-21
3807,525.64,525.64,525.64,525.64,0.00,0.00,0.00,2007-05-20
3808,518.55,518.55,518.55,518.55,0.00,0.00,0.00,2007-05-17
3809,515.20,515.20,515.20,515.20,0.00,0.00,0.00,2007-05-16
3810,512.38,512.38,512.38,512.38,0.00,0.00,0.00,2007-05-15
3811,513.45,513.45,513.45,513.45,0.00,0.00,0.00,2007-05-14
3812,516.80,516.80,516.80,516.80,0.00,0.00,0.00,2007-05-13
3813,518.28,518.28,518.28,518.28,0.00,0.00,0.00,2007-05-10
3814,518.62,518.62,518.62,518.62,0.00,0.00,0.00,2007-05-09
3815,517.42,517.42,517.42,517.42,0.00,0.00,0.00,2007-05-08
3816,516.14,516.14,516.14,516.14,0.00,0.00,0.00,2007-05-07
3817,514.99,514.99,514.99,514.99,0.00,0.00,0.00,2007-05-06
3818,514.65,514.65,514.65,514.65,0.00,0.00,0.00,2007-05-03
3819,513.69,513.69,513.69,513.69,0.00,0.00,0.00,2007-04-30
3820,509.62,509.62,509.62,509.62,0.00,0.00,0.00,2007-04-29
3821,506.62,506.62,506.62,506.62,0.00,0.00,0.00,2007-04-26
3822,502.60,502.60,502.60,502.60,0.00,0.00,0.00,2007-04-25
3823,501.53,501.53,501.53,501.53,0.00,0.00,0.00,2007-04-23
3824,502.72,502.72,502.72,502.72,0.00,0.00,0.00,2007-04-22
3825,503.29,503.29,503.29,503.29,0.00,0.00,0.00,2007-04-19
3826,501.27,501.27,501.27,501.27,0.00,0.00,0.00,2007-04-18
3827,498.91,498.91,498.91,498.91,0.00,0.00,0.00,2007-04-17
3828,498.02,498.02,498.02,498.02,0.00,0.00,0.00,2007-04-16
3829,497.73,497.73,497.73,497.73,0.00,0.00,0.00,2007-04-15
3830,494.59,494.59,494.59,494.59,0.00,0.00,0.00,2007-04-12
3831,489.03,489.03,489.03,489.03,0.00,0.00,0.00,2007-04-11
3832,487.01,487.01,487.01,487.01,0.00,0.00,0.00,2007-04-10
3833,487.43,487.43,487.43,487.43,0.00,0.00,0.00,2007-04-09
3834,488.22,488.22,488.22,488.22,0.00,0.00,0.00,2007-04-08
3835,488.93,488.93,488.93,488.93,0.00,0.00,0.00,2007-04-05
3836,491.61,491.61,491.61,491.61,0.00,0.00,0.00,2007-04-04
3837,501.67,501.67,501.67,501.67,0.00,0.00,0.00,2007-04-03
3838,507.46,507.46,507.46,507.46,0.00,0.00,0.00,2007-04-02
3839,502.15,502.15,502.15,502.15,0.00,0.00,0.00,2007-04-01
3840,480.99,480.99,480.99,480.99,0.00,0.00,0.00,2007-03-29
3841,482.52,482.52,482.52,482.52,0.00,0.00,0.00,2007-03-28
3842,488.52,488.52,488.52,488.52,0.00,0.00,0.00,2007-03-25
3843,491.47,491.47,491.47,491.47,0.00,0.00,0.00,2007-03-22
3844,492.32,492.32,492.32,492.32,0.00,0.00,0.00,2007-03-21
3845,493.88,493.88,493.88,493.88,0.00,0.00,0.00,2007-03-15
3846,494.06,494.06,494.06,494.06,0.00,0.00,0.00,2007-03-14
3847,500.12,500.12,500.12,500.12,0.00,0.00,0.00,2007-03-13
3848,500.72,500.72,500.72,500.72,0.00,0.00,0.00,2007-03-12
3849,496.64,496.64,496.64,496.64,0.00,0.00,0.00,2007-03-11
3850,486.81,486.81,486.81,486.81,0.00,0.00,0.00,2007-03-08
3851,476.07,476.07,476.07,476.07,0.00,0.00,0.00,2007-03-07
3852,485.98,485.98,485.98,485.98,0.00,0.00,0.00,2007-03-06
3853,498.26,498.26,498.26,498.26,0.00,0.00,0.00,2007-03-05
3854,505.37,505.37,505.37,505.37,0.00,0.00,0.00,2007-03-04
3855,508.89,508.89,508.89,508.89,0.00,0.00,0.00,2007-03-01
3856,511.81,511.81,511.81,511.81,0.00,0.00,0.00,2007-02-28
3857,511.85,511.85,511.85,511.85,0.00,0.00,0.00,2007-02-27
3858,514.66,514.66,514.66,514.66,0.00,0.00,0.00,2007-02-26
3859,517.79,517.79,517.79,517.79,0.00,0.00,0.00,2007-02-25
3860,519.07,519.07,519.07,519.07,0.00,0.00,0.00,2007-02-22
3861,520.46,520.46,520.46,520.46,0.00,0.00,0.00,2007-02-21
3862,523.20,523.20,523.20,523.20,0.00,0.00,0.00,2007-02-20
3863,525.69,525.69,525.69,525.69,0.00,0.00,0.00,2007-02-18
3864,526.97,526.97,526.97,526.97,0.00,0.00,0.00,2007-02-15
3865,525.86,525.86,525.86,525.86,0.00,0.00,0.00,2007-02-14
3866,525.08,525.08,525.08,525.08,0.00,0.00,0.00,2007-02-13
3867,523.94,523.94,523.94,523.94,0.00,0.00,0.00,2007-02-12
3868,524.79,524.79,524.79,524.79,0.00,0.00,0.00,2007-02-11
3869,523.11,523.11,523.11,523.11,0.00,0.00,0.00,2007-02-08
3870,519.69,519.69,519.69,519.69,0.00,0.00,0.00,2007-02-07
3871,520.65,520.65,520.65,520.65,0.00,0.00,0.00,2007-02-06
3872,520.20,520.20,520.20,520.20,0.00,0.00,0.00,2007-02-05
3873,519.77,519.77,519.77,519.77,0.00,0.00,0.00,2007-02-04
3874,519.05,519.05,519.05,519.05,0.00,0.00,0.00,2007-02-01
3875,513.34,513.34,513.34,513.34,0.00,0.00,0.00,2007-01-31
3876,512.70,512.70,512.70,512.70,0.00,0.00,0.00,2007-01-29
3877,519.92,519.92,519.92,519.92,0.00,0.00,0.00,2007-01-28
3878,523.63,523.63,523.63,523.63,0.00,0.00,0.00,2007-01-25
3879,526.33,526.33,526.33,526.33,0.00,0.00,0.00,2007-01-24
3880,527.05,527.05,527.05,527.05,0.00,0.00,0.00,2007-01-22
3881,529.81,529.81,529.81,529.81,0.00,0.00,0.00,2007-01-21
3882,535.94,535.94,535.94,535.94,0.00,0.00,0.00,2007-01-18
3883,538.53,538.53,538.53,538.53,0.00,0.00,0.00,2007-01-17
3884,538.36,538.36,538.36,538.36,0.00,0.00,0.00,2007-01-15
3885,537.09,537.09,537.09,537.09,0.00,0.00,0.00,2007-01-14
3886,532.33,532.33,532.33,532.33,0.00,0.00,0.00,2007-01-11
3887,532.28,532.28,532.28,532.28,0.00,0.00,0.00,2007-01-10
3888,530.45,530.45,530.45,530.45,0.00,0.00,0.00,2007-01-09
3889,525.27,525.27,525.27,525.27,0.00,0.00,0.00,2007-01-08
3890,521.37,521.37,521.37,521.37,0.00,0.00,0.00,2007-01-07
3891,512.32,512.32,512.32,512.32,0.00,0.00,0.00,2007-01-04
3892,505.25,505.25,505.25,505.25,0.00,0.00,0.00,2007-01-03
3893,508.96,508.96,508.96,508.96,0.00,0.00,0.00,2007-01-02
3894,512.72,512.72,512.72,512.72,0.00,0.00,0.00,2007-01-01
3895,514.42,514.42,514.42,514.42,0.00,0.00,0.00,2006-12-31
3896,517.46,517.46,517.46,517.46,0.00,0.00,0.00,2006-12-28
3897,520.02,520.02,520.02,520.02,0.00,0.00,0.00,2006-12-27
3898,520.78,520.78,520.78,520.78,0.00,0.00,0.00,2006-12-26
3899,520.96,520.96,520.96,520.96,0.00,0.00,0.00,2006-12-25
3900,518.64,518.64,518.64,518.64,0.00,0.00,0.00,2006-12-24
3901,515.39,515.39,515.39,515.39,0.00,0.00,0.00,2006-12-21
3902,511.22,511.22,511.22,511.22,0.00,0.00,0.00,2006-12-20
3903,517.45,517.45,517.45,517.45,0.00,0.00,0.00,2006-12-19
3904,517.00,517.00,517.00,517.00,0.00,0.00,0.00,2006-12-18
3905,514.36,514.36,514.36,514.36,0.00,0.00,0.00,2006-12-17
3906,508.58,508.58,508.58,508.58,0.00,0.00,0.00,2006-12-14
3907,503.02,503.02,503.02,503.02,0.00,0.00,0.00,2006-12-13
3908,494.18,494.18,494.18,494.18,0.00,0.00,0.00,2006-12-12
3909,485.71,485.71,485.71,485.71,0.00,0.00,0.00,2006-12-11
3910,480.95,480.95,480.95,480.95,0.00,0.00,0.00,2006-12-10
3911,476.80,476.80,476.80,476.80,0.00,0.00,0.00,2006-12-07
3912,473.31,473.31,473.31,473.31,0.00,0.00,0.00,2006-12-06
3913,475.01,475.01,475.01,475.01,0.00,0.00,0.00,2006-12-05
3914,476.93,476.93,476.93,476.93,0.00,0.00,0.00,2006-12-04
3915,479.83,479.83,479.83,479.83,0.00,0.00,0.00,2006-12-03
3916,486.19,486.19,486.19,486.19,0.00,0.00,0.00,2006-11-30
3917,492.46,492.46,492.46,492.46,0.00,0.00,0.00,2006-11-29
3918,478.01,478.01,478.01,478.01,0.00,0.00,0.00,2006-11-28
3919,469.51,469.51,469.51,469.51,0.00,0.00,0.00,2006-11-27
3920,463.74,463.74,463.74,463.74,0.00,0.00,0.00,2006-11-26
3921,453.03,453.03,453.03,453.03,0.00,0.00,0.00,2006-11-23
3922,446.48,446.48,446.48,446.48,0.00,0.00,0.00,2006-11-21
3923,445.58,445.58,445.58,445.58,0.00,0.00,0.00,2006-11-20
3924,447.79,447.79,447.79,447.79,0.00,0.00,0.00,2006-11-19
3925,447.43,447.43,447.43,447.43,0.00,0.00,0.00,2006-11-16
3926,448.12,448.12,448.12,448.12,0.00,0.00,0.00,2006-11-15
3927,445.03,445.03,445.03,445.03,0.00,0.00,0.00,2006-11-14
3928,441.00,441.00,441.00,441.00,0.00,0.00,0.00,2006-11-13
3929,448.69,448.69,448.69,448.69,0.00,0.00,0.00,2006-11-12
3930,445.01,445.01,445.01,445.01,0.00,0.00,0.00,2006-11-09
3931,435.88,435.88,435.88,435.88,0.00,0.00,0.00,2006-11-08
3932,424.21,424.21,424.21,424.21,0.00,0.00,0.00,2006-11-07
3933,419.56,419.56,419.56,419.56,0.00,0.00,0.00,2006-11-06
3934,415.14,415.14,415.14,415.14,0.00,0.00,0.00,2006-11-05
3935,413.10,413.10,413.10,413.10,0.00,0.00,0.00,2006-11-02
3936,402.11,402.11,402.11,402.11,0.00,0.00,0.00,2006-11-01
3937,408.38,408.38,408.38,408.38,0.00,0.00,0.00,2006-10-31
3938,405.13,405.13,405.13,405.13,0.00,0.00,0.00,2006-10-30
3939,403.02,403.02,403.02,403.02,0.00,0.00,0.00,2006-10-29
3940,401.07,401.07,401.07,401.07,0.00,0.00,0.00,2006-10-26
3941,399.65,399.65,399.65,399.65,0.00,0.00,0.00,2006-10-19
3942,398.14,398.14,398.14,398.14,0.00,0.00,0.00,2006-10-18
3943,398.44,398.44,398.44,398.44,0.00,0.00,0.00,2006-10-17
3944,398.20,398.20,398.20,398.20,0.00,0.00,0.00,2006-10-16
3945,399.22,399.22,399.22,399.22,0.00,0.00,0.00,2006-10-15
3946,398.88,398.88,398.88,398.88,0.00,0.00,0.00,2006-10-12
3947,397.98,397.98,397.98,397.98,0.00,0.00,0.00,2006-10-11
3948,399.45,399.45,399.45,399.45,0.00,0.00,0.00,2006-10-10
3949,399.10,399.10,399.10,399.10,0.00,0.00,0.00,2006-10-09
3950,397.46,397.46,397.46,397.46,0.00,0.00,0.00,2006-10-08
3951,394.25,394.25,394.25,394.25,0.00,0.00,0.00,2006-09-28
3952,392.73,392.73,392.73,392.73,0.00,0.00,0.00,2006-09-26
3953,392.41,392.41,392.41,392.41,0.00,0.00,0.00,2006-09-25
3954,391.62,391.62,391.62,391.62,0.00,0.00,0.00,2006-09-24
3955,392.09,392.09,392.09,392.09,0.00,0.00,0.00,2006-09-21
3956,393.39,393.39,393.39,393.39,0.00,0.00,0.00,2006-09-20
3957,393.02,393.02,393.02,393.02,0.00,0.00,0.00,2006-09-19
3958,387.59,387.59,387.59,387.59,0.00,0.00,0.00,2006-09-18
3959,382.56,382.56,382.56,382.56,0.00,0.00,0.00,2006-09-14
3960,383.17,383.17,383.17,383.17,0.00,0.00,0.00,2006-09-13
3961,383.60,383.60,383.60,383.60,0.00,0.00,0.00,2006-09-12
3962,381.37,381.37,381.37,381.37,0.00,0.00,0.00,2006-09-11
3963,381.42,381.42,381.42,381.42,0.00,0.00,0.00,2006-09-10
3964,381.47,381.47,381.47,381.47,0.00,0.00,0.00,2006-09-07
3965,380.92,380.92,380.92,380.92,0.00,0.00,0.00,2006-09-05
3966,382.50,382.50,382.50,382.50,0.00,0.00,0.00,2006-09-04
3967,382.63,382.63,382.63,382.63,0.00,0.00,0.00,2006-09-03
3968,382.24,382.24,382.24,382.24,0.00,0.00,0.00,2006-08-31
3969,380.73,380.73,380.73,380.73,0.00,0.00,0.00,2006-08-30
3970,379.27,379.27,379.27,379.27,0.00,0.00,0.00,2006-08-29
3971,378.24,378.24,378.24,378.24,0.00,0.00,0.00,2006-08-28
3972,378.81,378.81,378.81,378.81,0.00,0.00,0.00,2006-08-27
3973,379.93,379.93,379.93,379.93,0.00,0.00,0.00,2006-08-24
3974,380.83,380.83,380.83,380.83,0.00,0.00,0.00,2006-08-22
3975,382.91,382.91,382.91,382.91,0.00,0.00,0.00,2006-08-21
3976,384.79,384.79,384.79,384.79,0.00,0.00,0.00,2006-08-20
3977,387.94,387.94,387.94,387.94,0.00,0.00,0.00,2006-08-17
3978,389.23,389.23,389.23,389.23,0.00,0.00,0.00,2006-08-15
3979,390.29,390.29,390.29,390.29,0.00,0.00,0.00,2006-08-14
3980,391.73,391.73,391.73,391.73,0.00,0.00,0.00,2006-08-13
3981,390.86,390.86,390.86,390.86,0.00,0.00,0.00,2006-08-08
3982,383.14,383.14,383.14,383.14,0.00,0.00,0.00,2006-08-07
3983,363.56,363.56,363.56,363.56,0.00,0.00,0.00,2006-08-06
3984,355.60,355.60,355.60,355.60,0.00,0.00,0.00,2006-08-03
3985,358.69,358.69,358.69,358.69,0.00,0.00,0.00,2006-08-02
3986,366.73,366.73,366.73,366.73,0.00,0.00,0.00,2006-08-01
3987,378.76,378.76,378.76,378.76,0.00,0.00,0.00,2006-07-31
3988,386.50,386.50,386.50,386.50,0.00,0.00,0.00,2006-07-30
3989,387.34,387.34,387.34,387.34,0.00,0.00,0.00,2006-07-27
3990,394.86,394.86,394.86,394.86,0.00,0.00,0.00,2006-07-26
3991,397.35,397.35,397.35,397.35,0.00,0.00,0.00,2006-07-25
3992,398.21,398.21,398.21,398.21,0.00,0.00,0.00,2006-07-24
3993,397.95,397.95,397.95,397.95,0.00,0.00,0.00,2006-07-23
3994,395.89,395.89,395.89,395.89,0.00,0.00,0.00,2006-07-20
3995,393.68,393.68,393.68,393.68,0.00,0.00,0.00,2006-07-19
3996,389.74,389.74,389.74,389.74,0.00,0.00,0.00,2006-07-18
3997,388.16,388.16,388.16,388.16,0.00,0.00,0.00,2006-07-17
3998,386.83,386.83,386.83,386.83,0.00,0.00,0.00,2006-07-16
3999,386.45,386.45,386.45,386.45,0.00,0.00,0.00,2006-07-13
4000,386.63,386.63,386.63,386.63,0.00,0.00,0.00,2006-07-12
4001,385.31,385.31,385.31,385.31,0.00,0.00,0.00,2006-07-10
4002,384.60,384.60,384.60,384.60,0.00,0.00,0.00,2006-07-09
4003,383.85,383.85,383.85,383.85,0.00,0.00,0.00,2006-07-06
4004,382.04,382.04,382.04,382.04,0.00,0.00,0.00,2006-07-05
4005,380.43,380.43,380.43,380.43,0.00,0.00,0.00,2006-07-04
4006,378.66,378.66,378.66,378.66,0.00,0.00,0.00,2006-07-03
4007,376.77,376.77,376.77,376.77,0.00,0.00,0.00,2006-07-02
4008,375.14,375.14,375.14,375.14,0.00,0.00,0.00,2006-06-29
4009,374.74,374.74,374.74,374.74,0.00,0.00,0.00,2006-06-28
4010,375.47,375.47,375.47,375.47,0.00,0.00,0.00,2006-06-27
4011,377.55,377.55,377.55,377.55,0.00,0.00,0.00,2006-06-26
4012,378.45,378.45,378.45,378.45,0.00,0.00,0.00,2006-06-25
4013,378.87,378.87,378.87,378.87,0.00,0.00,0.00,2006-06-22
4014,378.68,378.68,378.68,378.68,0.00,0.00,0.00,2006-06-21
4015,377.04,377.04,377.04,377.04,0.00,0.00,0.00,2006-06-20
4016,375.49,375.49,375.49,375.49,0.00,0.00,0.00,2006-06-19
4017,374.05,374.05,374.05,374.05,0.00,0.00,0.00,2006-06-18
4018,372.21,372.21,372.21,372.21,0.00,0.00,0.00,2006-06-15
4019,372.01,372.01,372.01,372.01,0.00,0.00,0.00,2006-06-14
4020,370.79,370.79,370.79,370.79,0.00,0.00,0.00,2006-06-13
4021,371.72,371.72,371.72,371.72,0.00,0.00,0.00,2006-06-12
4022,371.62,371.62,371.62,371.62,0.00,0.00,0.00,2006-06-11
4023,370.84,370.84,370.84,370.84,0.00,0.00,0.00,2006-06-08
4024,369.62,369.62,369.62,369.62,0.00,0.00,0.00,2006-06-07
4025,370.77,370.77,370.77,370.77,0.00,0.00,0.00,2006-06-06
4026,371.47,371.47,371.47,371.47,0.00,0.00,0.00,2006-06-05
4027,372.06,372.06,372.06,372.06,0.00,0.00,0.00,2006-06-04
4028,371.97,371.97,371.97,371.97,0.00,0.00,0.00,2006-06-01
4029,371.74,371.74,371.74,371.74,0.00,0.00,0.00,2006-05-31
4030,372.64,372.64,372.64,372.64,0.00,0.00,0.00,2006-05-30
4031,380.20,380.20,380.20,380.20,0.00,0.00,0.00,2006-05-29
4032,375.64,375.64,375.64,375.64,0.00,0.00,0.00,2006-05-28
4033,368.89,368.89,368.89,368.89,0.00,0.00,0.00,2006-05-25
4034,370.89,370.89,370.89,370.89,0.00,0.00,0.00,2006-05-24
4035,372.48,372.48,372.48,372.48,0.00,0.00,0.00,2006-05-23
4036,378.23,378.23,378.23,378.23,0.00,0.00,0.00,2006-05-22
4037,382.65,382.65,382.65,382.65,0.00,0.00,0.00,2006-05-21
4038,384.11,384.11,384.11,384.11,0.00,0.00,0.00,2006-05-18
4039,384.58,384.58,384.58,384.58,0.00,0.00,0.00,2006-05-17
4040,387.86,387.86,387.86,387.86,0.00,0.00,0.00,2006-05-16
4041,388.49,388.49,388.49,388.49,0.00,0.00,0.00,2006-05-15
4042,385.89,385.89,385.89,385.89,0.00,0.00,0.00,2006-05-14
4043,381.70,381.70,381.70,381.70,0.00,0.00,0.00,2006-05-11
4044,377.47,377.47,377.47,377.47,0.00,0.00,0.00,2006-05-10
4045,375.15,375.15,375.15,375.15,0.00,0.00,0.00,2006-05-09
4046,370.95,370.95,370.95,370.95,0.00,0.00,0.00,2006-05-08
4047,368.68,368.68,368.68,368.68,0.00,0.00,0.00,2006-05-07
4048,366.94,366.94,366.94,366.94,0.00,0.00,0.00,2006-05-04
4049,367.99,367.99,367.99,367.99,0.00,0.00,0.00,2006-05-03
4050,372.45,372.45,372.45,372.45,0.00,0.00,0.00,2006-05-02
4051,374.87,374.87,374.87,374.87,0.00,0.00,0.00,2006-05-01
4052,361.58,361.58,361.58,361.58,0.00,0.00,0.00,2006-04-30
4053,343.28,343.28,343.28,343.28,0.00,0.00,0.00,2006-04-26
4054,338.54,338.54,338.54,338.54,0.00,0.00,0.00,2006-04-25
4055,331.88,331.88,331.88,331.88,0.00,0.00,0.00,2006-04-17
4056,334.27,334.27,334.27,334.27,0.00,0.00,0.00,2006-04-16
4057,334.77,334.77,334.77,334.77,0.00,0.00,0.00,2006-04-05
4058,334.15,334.15,334.15,334.15,0.00,0.00,0.00,2006-04-04
4059,334.88,334.88,334.88,334.88,0.00,0.00,0.00,2006-04-03
4060,336.71,336.71,336.71,336.71,0.00,0.00,0.00,2006-04-02
4061,337.52,337.52,337.52,337.52,0.00,0.00,0.00,2006-03-30
4062,337.57,337.57,337.57,337.57,0.00,0.00,0.00,2006-03-28
4063,337.45,337.45,337.45,337.45,0.00,0.00,0.00,2006-03-27
4064,337.99,337.99,337.99,337.99,0.00,0.00,0.00,2006-03-26
4065,338.70,338.70,338.70,338.70,0.00,0.00,0.00,2006-03-23
4066,338.86,338.86,338.86,338.86,0.00,0.00,0.00,2006-03-22
4067,339.03,339.03,339.03,339.03,0.00,0.00,0.00,2006-03-21
4068,339.98,339.98,339.98,339.98,0.00,0.00,0.00,2006-03-20
4069,339.60,339.60,339.60,339.60,0.00,0.00,0.00,2006-03-19
4070,339.34,339.34,339.34,339.34,0.00,0.00,0.00,2006-03-16
4071,339.68,339.68,339.68,339.68,0.00,0.00,0.00,2006-03-15
